biomarker,refid,author_s,title,year,domain,domain_other,cancer_specific,diabetes_specific,outcome,outcome_specific,biomarker_specific2,biomarker_specific,behavior,collection,frequency,communication,doi,pmid,ur_ls
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Kidney function,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
